disease_uri,disease_uriLabel,HealthSpecialtyLabel,TreatmentDrugsLabel,CauseLabel,SymptonsLabel
http://www.wikidata.org/entity/Q55782509,"intellectual disability, X-linked, syndromic 33",,,,
http://www.wikidata.org/entity/Q55782511,"intellectual disability, X-linked 99, syndromic, female-restricted; MRXS99F",,,,
http://www.wikidata.org/entity/Q55782512,immunodeficiency 47; IMD47,,,,
http://www.wikidata.org/entity/Q55782514,"intellectual disability, X-linked 61; MRX61",,,,
http://www.wikidata.org/entity/Q55782517,"intellectual disability, X-linked 103; MRX103",,,,
http://www.wikidata.org/entity/Q55782518,"intellectual disability, X-linked 104; MRX104",,,,
http://www.wikidata.org/entity/Q55782519,"intellectual disability, X-linked 105; MRX105",,,,
http://www.wikidata.org/entity/Q55782520,"vas deferens, congenital bilateral aplasia of, X-linked; CBAVDX",,,,
http://www.wikidata.org/entity/Q55782521,"intellectual disability, X-linked, syndromic, Bain type; MRXSB",,,,
http://www.wikidata.org/entity/Q55782522,"intellectual disability, X-linked, syndromic, Borck type; MRXSBRK",,,,
http://www.wikidata.org/entity/Q55782523,immunodeficiency 50; IMD50,,,,
http://www.wikidata.org/entity/Q55782524,Meester-Loeys syndrome,,,,
http://www.wikidata.org/entity/Q55782527,"ciliary dyskinesia, primary, 36, X-linked; CILD36",,,,
http://www.wikidata.org/entity/Q55782578,"macular dystrophy, X-linked",,,,
http://www.wikidata.org/entity/Q55782582,"methylmalonic acidemia with homocystinuria, type cblX",,,,
http://www.wikidata.org/entity/Q55782588,syndactyly type 8,,,,
http://www.wikidata.org/entity/Q55782601,early-onset parkinsonism-intellectual disability syndrome,,,,
http://www.wikidata.org/entity/Q55782603,TARP syndrome,,,,
http://www.wikidata.org/entity/Q55782666,beta-thalassemia-X-linked thrombocytopenia syndrome,,,,
http://www.wikidata.org/entity/Q55782695,"Vacterl association, X-linked, with or without hydrocephalus",,,,
http://www.wikidata.org/entity/Q55782697,van den Bosch syndrome,,,,
http://www.wikidata.org/entity/Q55782837,Tessier number 4 facial cleft,,,,
http://www.wikidata.org/entity/Q55782879,hereditary hyperferritinemia with congenital cataracts,,,,
http://www.wikidata.org/entity/Q55782886,obesity due to prohormone convertase i deficiency,,,,
http://www.wikidata.org/entity/Q55782923,Ayme-Gripp syndrome,,,,
http://www.wikidata.org/entity/Q55783045,hereditary mixed polyposis syndrome,,,,
http://www.wikidata.org/entity/Q55783067,Martinez-Frias syndrome,,,,
http://www.wikidata.org/entity/Q55783136,hereditary thrombocytopenia with normal platelets-hematological cancer predisposition syndrome,,,,
http://www.wikidata.org/entity/Q55783204,facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,,,,
http://www.wikidata.org/entity/Q55783225,"Ehlers-Danlos syndrome, musculocontractural type",,,,
http://www.wikidata.org/entity/Q55783230,acroosteolysis-keloid-like lesions-premature aging syndrome,,,,
http://www.wikidata.org/entity/Q55783259,Pierpont syndrome,,,,
http://www.wikidata.org/entity/Q55783260,Osteocraniostenosis,,,,
http://www.wikidata.org/entity/Q55783266,short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome,,,,
http://www.wikidata.org/entity/Q55783275,Grange syndrome,,,,
http://www.wikidata.org/entity/Q55783319,BOSMA Arhinia Microphthalmia Syndrome,,,,
http://www.wikidata.org/entity/Q55783325,spondyloepimetaphyseal dysplasia with multiple dislocations,,,,
http://www.wikidata.org/entity/Q55783342,hereditary proximal myopathy with early respiratory failure,,,,
http://www.wikidata.org/entity/Q55783351,"idiopathic ventricular fibrillation, non Brugada type",,,,
http://www.wikidata.org/entity/Q55783353,dystrophic epidermolysis bullosa pruriginosa,,,,
http://www.wikidata.org/entity/Q55783361,short stature due to partial GHR deficiency,,,,
http://www.wikidata.org/entity/Q55783367,"microcephaly 2, primary, autosomal recessive, with or without cortical malformations",,,,
http://www.wikidata.org/entity/Q55783378,"distal myopathy, Welander type",,,,
http://www.wikidata.org/entity/Q55783390,mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis,,,,
http://www.wikidata.org/entity/Q55783394,familial infantile myoclonic epilepsy,,,,
http://www.wikidata.org/entity/Q55783401,Pseudohyperaldosteronism type 2,,,,
http://www.wikidata.org/entity/Q55783410,autosomal recessive dopa-responsive dystonia,,,,
http://www.wikidata.org/entity/Q55783418,"deafness, autosomal dominant 39, with dentinogenesis imperfecta 1",,,,
http://www.wikidata.org/entity/Q55783428,Dimethylglycine dehydrogenase deficiency,,,,
http://www.wikidata.org/entity/Q55783430,3-hydroxy-3-methylglutaryl-CoA synthase deficiency,,,,
http://www.wikidata.org/entity/Q55783453,Ehlers-Danlos syndrome due to tenascin-X deficiency,,,,
http://www.wikidata.org/entity/Q55783466,familial dyskinesia and facial myokymia,,,,
http://www.wikidata.org/entity/Q55783469,melanoma-pancreatic cancer syndrome,,,,
http://www.wikidata.org/entity/Q55783470,"partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome",,,,
http://www.wikidata.org/entity/Q55783477,familial digital arthropathy-brachydactyly,,,,
http://www.wikidata.org/entity/Q55783481,primary intraosseous venous malformation,,,,
http://www.wikidata.org/entity/Q55783482,"Duodenojejunal atresia with volvulus, absent dorsal mesentery, and Absent superior mesenteric artery",,,,
http://www.wikidata.org/entity/Q55783488,Amish lethal microcephaly,,,,
http://www.wikidata.org/entity/Q55783491,"Hypoprebetalipoproteinemia, acanthocytosis, retinitis pigmentosa, and pallidal degeneration",,,,
http://www.wikidata.org/entity/Q55783497,horizontal gaze palsy with progressive scoliosis,,,,
http://www.wikidata.org/entity/Q55783500,developmental malformations-deafness-dystonia syndrome,,,,
http://www.wikidata.org/entity/Q55783510,"Camptosynpolydactyly, complex",,,,
http://www.wikidata.org/entity/Q21097764,autosomal recessive hypophosphatemic rickets,,,,
http://www.wikidata.org/entity/Q21097765,"autosomal dominant cerebellar ataxia, deafness and narcolepsy",,,,hearing loss
http://www.wikidata.org/entity/Q21097765,"autosomal dominant cerebellar ataxia, deafness and narcolepsy",,,,narcolepsy
http://www.wikidata.org/entity/Q21097766,spinocerebellar ataxia type 18,,,,
http://www.wikidata.org/entity/Q21097767,spinocerebellar ataxia type 19/22,,,,
http://www.wikidata.org/entity/Q21097768,spinocerebellar ataxia type 20,,,,
http://www.wikidata.org/entity/Q21097769,spinocerebellar ataxia type 21,,,,
http://www.wikidata.org/entity/Q21097770,spinocerebellar ataxia type 25,,,,
http://www.wikidata.org/entity/Q21097771,spinocerebellar ataxia type 26,,,,
http://www.wikidata.org/entity/Q21097773,spinocerebellar ataxia type 29,,,,
http://www.wikidata.org/entity/Q21097774,spinocerebellar ataxia type 30,,,,
http://www.wikidata.org/entity/Q21097777,spinocerebellar ataxia type 35,,,,
http://www.wikidata.org/entity/Q21097778,spinocerebellar ataxia type 36,,,,
http://www.wikidata.org/entity/Q21097779,spinocerebellar ataxia type 37,,,,
http://www.wikidata.org/entity/Q21097780,spinocerebellar ataxia type 38,,,,
http://www.wikidata.org/entity/Q21097781,spinocerebellar ataxia type 40,,,,
http://www.wikidata.org/entity/Q21097782,hypomyelinating leukoencephalopathy,,,,
http://www.wikidata.org/entity/Q21097783,episodic ataxia type 8,,,,
http://www.wikidata.org/entity/Q21097785,nonprogressive cerebellar atxia with mental retardation,,,,
http://www.wikidata.org/entity/Q21097786,autosomal recessive spinocerebellar ataxia 10,,,,
http://www.wikidata.org/entity/Q21097855,spinocerebellar ataxia type 1,,,,
http://www.wikidata.org/entity/Q21097857,spinocerebellar ataxia type 8,,,,
http://www.wikidata.org/entity/Q21097858,spinocerebellar ataxia type 10,,,,
http://www.wikidata.org/entity/Q21097859,spinocerebellar ataxia type 11,,,,
http://www.wikidata.org/entity/Q21097860,spinocerebellar ataxia type 12,,,,
http://www.wikidata.org/entity/Q21097861,spinocerebellar ataxia type 14,,,,
http://www.wikidata.org/entity/Q21097863,spinocerebellar ataxia type 15/16,,,,
http://www.wikidata.org/entity/Q21097864,spinocerebellar ataxia type 17,,,,
http://www.wikidata.org/entity/Q21097865,spinocerebellar ataxia type 23,,,,
http://www.wikidata.org/entity/Q21097867,spinocerebellar ataxia type 27,,,,
http://www.wikidata.org/entity/Q21097868,spinocerebellar ataxia type 28,,,,
http://www.wikidata.org/entity/Q21097871,episodic ataxia type 5,,,,
http://www.wikidata.org/entity/Q21097872,episodic ataxia type 6,,,,
http://www.wikidata.org/entity/Q21109048,acute hemorrhagic cystitis,urology,,,
http://www.wikidata.org/entity/Q21109216,benign pneumoconiosis,,,,
http://www.wikidata.org/entity/Q21110016,corneal damage,neurology,,,
http://www.wikidata.org/entity/Q21110016,corneal damage,ophthalmology,,,
http://www.wikidata.org/entity/Q21110191,diffuse nodular fibrosis,,,,
http://www.wikidata.org/entity/Q21111998,fingernail damage,,,,
http://www.wikidata.org/entity/Q21112038,granulomatous pneumonitis,,,,
http://www.wikidata.org/entity/Q21112593,hand paresis,,,,
http://www.wikidata.org/entity/Q21112607,leg paresthesia,,,,
http://www.wikidata.org/entity/Q21116779,scaling dermatitis,,,,
http://www.wikidata.org/entity/Q21117568,skin granuloma,,,,
http://www.wikidata.org/entity/Q21124507,chronic atrial and intestinal dysrhythmia,,,,
http://www.wikidata.org/entity/Q21124508,acromelic frontonasal dysostosis,,,,
http://www.wikidata.org/entity/Q21124512,hypoparathyroidism-retardation-dysmorphism syndrome,,,,
http://www.wikidata.org/entity/Q21124516,mitochondrial complex III deficiency nuclear type 2,,,,
http://www.wikidata.org/entity/Q21124517,acrofacial dysostosis Cincinnati type,,,,
http://www.wikidata.org/entity/Q21124520,Stormorken syndrome,,,,
http://www.wikidata.org/entity/Q21124521,amyotrohpic lateral sclerosis type 22,,,,
http://www.wikidata.org/entity/Q21124525,hereditary papulotranslucent acrokeratoderma,,,,
http://www.wikidata.org/entity/Q21124526,mandibulofacial dysostosis with alopecia,,,,
http://www.wikidata.org/entity/Q21124535,orofaciodigital syndrome VII,,,,
http://www.wikidata.org/entity/Q21124536,chromosome 10q23 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124537,chromosome 14q11-q22 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124538,chromosome 15q25 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124539,"chromosome 16p12.1 deletion syndrome, 520kb",,,,
http://www.wikidata.org/entity/Q21124540,chromosome 16q22 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124542,chromosome 2p12-p11.2 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124543,chromosome 2q31.2 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124544,chromosome 4q21 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124546,chromosome 5q12 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124547,chromosome 6q11-q14 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124548,chromosome 6q24-q25 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124550,chromosome 19p13.13 deletion syndrome,,,,
http://www.wikidata.org/entity/Q21124551,chromosome 22q13 duplication syndrome,,,,
http://www.wikidata.org/entity/Q21124555,autosomal recessive spinocerebellar ataxia 16,,,,
http://www.wikidata.org/entity/Q21124560,autosomal recessive spinocerebellar ataxia 18,,,,
http://www.wikidata.org/entity/Q21124566,autosomal recessive spinocerebellar ataxia 15,,,,
http://www.wikidata.org/entity/Q21124567,autosomal recessive spinocerebellar ataxia 14,,,,
http://www.wikidata.org/entity/Q21124568,autosomal recessive spinocerebellar ataxia 7,,,,
http://www.wikidata.org/entity/Q21124570,autosomal recessive spinocerebellar ataxia 12,,,,
http://www.wikidata.org/entity/Q21124571,autosomal recessive spinocerebellar ataxia 2,,,,
http://www.wikidata.org/entity/Q21124572,autosomal recessive spinocerebellar ataxia 13,,,,
http://www.wikidata.org/entity/Q21124573,autosomal recessive spinocerebellar ataxia 11,,,,
http://www.wikidata.org/entity/Q21124574,autosomal recessive spinocerebellar ataxia 17,,,,
http://www.wikidata.org/entity/Q21124576,autosomal recessive spinocerebellar ataxia 19,,,,
http://www.wikidata.org/entity/Q21124578,autosomal recessive spinocerebellar ataxia 20,,,,
http://www.wikidata.org/entity/Q21124579,Charcot-Marie-tooth disease type 5,,,,
http://www.wikidata.org/entity/Q21124580,Charcot-Marie-Tooth disease type 6,,,,
http://www.wikidata.org/entity/Q21124581,Charcot-Marie-Tooth disease type 7,,,,
http://www.wikidata.org/entity/Q21126249,thyroid hyalinizing trabecular adenoma,,,,
http://www.wikidata.org/entity/Q21127478,Parkinsonian-pyramidal syndrome,,,,
http://www.wikidata.org/entity/Q21127479,Cole-Carpenter syndrome,,,,
http://www.wikidata.org/entity/Q21129548,myocardial degeneration,cardiology,,,
http://www.wikidata.org/entity/Q21154040,autosomal dominant Parkinson disease 1,,,,
http://www.wikidata.org/entity/Q21154041,autosomal recessive juvenile Parkinson disease 2,,,,
http://www.wikidata.org/entity/Q21154042,autosomal recessive early-onset Parkinson disease 6,,,,
http://www.wikidata.org/entity/Q21154045,orofaciodigital syndrome V,,,,
http://www.wikidata.org/entity/Q21154047,orofaciodigital syndrome VIII,,,,
http://www.wikidata.org/entity/Q21154048,orofaciodigital syndrome X,medical genetics,,,
http://www.wikidata.org/entity/Q21154049,orofaciodigital syndrome XI,,,,
http://www.wikidata.org/entity/Q21154050,orofaciodigital syndrome IX,,,,
http://www.wikidata.org/entity/Q21154051,acrofacial dysostosis Rodriguez type,,,,
http://www.wikidata.org/entity/Q21154052,"acrofacial dysostosis, Catania type",,,,
http://www.wikidata.org/entity/Q21154053,"acrofacial dysostosis, Patagonia type",,,,
http://www.wikidata.org/entity/Q21154055,distal 10q deletion syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q21154056,chromosome 13q14 deletion syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q21154057,chromosome 15q11.2 deletion syndrome,,,,
http://www.wikidata.org/entity/Q39656442,malignant hemangioma,,,,
http://www.wikidata.org/entity/Q39656444,malignant epithelioid hemangioendothelioma,,,,
http://www.wikidata.org/entity/Q39656450,relapsed/refractory diffuse large B-cell lymphoma,,,,
http://www.wikidata.org/entity/Q39656635,carotid artery occlusion,,,,
http://www.wikidata.org/entity/Q40103033,Hemimegalencephaly,neurology,,,
http://www.wikidata.org/entity/Q40103033,Hemimegalencephaly,rheumatology,,,
http://www.wikidata.org/entity/Q40243804,colon adenoma,,,,
http://www.wikidata.org/entity/Q40649915,choristoma,pathology,,,
http://www.wikidata.org/entity/Q40649915,choristoma,medical genetics,,,
http://www.wikidata.org/entity/Q40739448,CDKL5 Disorder,,,,
http://www.wikidata.org/entity/Q41333323,monoclonal gammopathy of renal significance,,,,
http://www.wikidata.org/entity/Q41411120,Non-progressive congenital ataxia,neurology,,,
http://www.wikidata.org/entity/Q41411120,Non-progressive congenital ataxia,medical genetics,,,
http://www.wikidata.org/entity/Q41516643,congenital muscular dystrophy with cataracts and intellectual disability,,,,
http://www.wikidata.org/entity/Q41516644,infantile histiocytoid cardiomyopathy,,,,
http://www.wikidata.org/entity/Q41724141,visual verbal agnosia,,,,
http://www.wikidata.org/entity/Q42293706,retinal neovascularization,ophthalmology,,,
http://www.wikidata.org/entity/Q42324521,paroxysmal hemicrania,neurology,,,
http://www.wikidata.org/entity/Q42325705,onychocytic matricoma,,,,
http://www.wikidata.org/entity/Q42325987,Lactobezoar,,,,
http://www.wikidata.org/entity/Q42326498,XK aprosencephaly,,,,
http://www.wikidata.org/entity/Q42344013,carbon baby syndrome,,,,
http://www.wikidata.org/entity/Q42365072,Microlissencephaly,,,,
http://www.wikidata.org/entity/Q42404192,cingulate herniation,neurology,,,
http://www.wikidata.org/entity/Q42404343,transtentorial herniation,neurology,,,
http://www.wikidata.org/entity/Q42417296,infection associated with diseases,,,,
http://www.wikidata.org/entity/Q42417401,Congenital hypofibrinogenemia,,,,
http://www.wikidata.org/entity/Q42425827,foraminal herniation,,,,
http://www.wikidata.org/entity/Q42430488,Al Gazali syndrome,,,,
http://www.wikidata.org/entity/Q42559578,Triopia,,,,
http://www.wikidata.org/entity/Q42593774,Aldred syndrome,,,,
http://www.wikidata.org/entity/Q42793110,Hand and foot deformity with flat facies,,,,
http://www.wikidata.org/entity/Q42847056,Basedow's coma,,,,
http://www.wikidata.org/entity/Q42848169,Bifid nose,,,,
