medicine_uri,medicine_uriLabel,ConditionsTreatedLabel
http://www.wikidata.org/entity/Q27077223,ertugliflozin,type-2 diabetes
http://www.wikidata.org/entity/Q27077226,eslicarbazepine,
http://www.wikidata.org/entity/Q27077698,fondaparinux,pulmonary embolism
http://www.wikidata.org/entity/Q27077698,fondaparinux,thrombosis
http://www.wikidata.org/entity/Q27077698,fondaparinux,thrombophlebitis
http://www.wikidata.org/entity/Q27077698,fondaparinux,atrial fibrillation
http://www.wikidata.org/entity/Q27077698,fondaparinux,phlebitis
http://www.wikidata.org/entity/Q27077720,fosinoprilat,
http://www.wikidata.org/entity/Q27077765,triethylgallamine,
http://www.wikidata.org/entity/Q27077802,gilteritinib,
http://www.wikidata.org/entity/Q27077810,glasdegib,
http://www.wikidata.org/entity/Q27077831,gosogliptin,
http://www.wikidata.org/entity/Q27077889,gsk-2636771,
http://www.wikidata.org/entity/Q27078071,serabelisib,
http://www.wikidata.org/entity/Q27078867,latanoprost acid,open-angle glaucoma
http://www.wikidata.org/entity/Q27078867,latanoprost acid,ocular hypertension
http://www.wikidata.org/entity/Q27081513,larotrectinib,
http://www.wikidata.org/entity/Q27082198,lucitanib,
http://www.wikidata.org/entity/Q27084116,mefloquine,
http://www.wikidata.org/entity/Q27086377,milnacipran,fibromyalgia
http://www.wikidata.org/entity/Q27086456,mipomersen,
http://www.wikidata.org/entity/Q27087539,moexiprilat,
http://www.wikidata.org/entity/Q27087822,nabilone (unspecified stereochemistry),
http://www.wikidata.org/entity/Q27087955,N-methyl scopolamine,
http://www.wikidata.org/entity/Q27088142,octreotide,
http://www.wikidata.org/entity/Q27088175,olmutinib,
http://www.wikidata.org/entity/Q27088181,onapristone,
http://www.wikidata.org/entity/Q27088289,pegaptanib,
http://www.wikidata.org/entity/Q27088302,perindoprilat,
http://www.wikidata.org/entity/Q27088364,phenylbutyric acid,
http://www.wikidata.org/entity/Q27088395,pinometostat,
http://www.wikidata.org/entity/Q27088418,plx-4720,
http://www.wikidata.org/entity/Q27088419,PLX8394,
http://www.wikidata.org/entity/Q27088426,poziotinib,
http://www.wikidata.org/entity/Q27088451,procaterol,
http://www.wikidata.org/entity/Q27088514,ramiprilat,
http://www.wikidata.org/entity/Q27088529,relacatib,
http://www.wikidata.org/entity/Q27088552,ribociclib,
http://www.wikidata.org/entity/Q27088612,umbralisib,
http://www.wikidata.org/entity/Q27088802,sim-6802,
http://www.wikidata.org/entity/Q27088835,S(+)-niguldipine,
http://www.wikidata.org/entity/Q27088940,taselisib,
http://www.wikidata.org/entity/Q27088941,tazemetostat,
http://www.wikidata.org/entity/Q27088955,tegaserod,
http://www.wikidata.org/entity/Q27088963,testosterone decanoate,
http://www.wikidata.org/entity/Q27088964,testosterone phenylpropionate,
http://www.wikidata.org/entity/Q27088996,tiotropium cation,
http://www.wikidata.org/entity/Q27089018,tramadol (not stereospecific),
http://www.wikidata.org/entity/Q27089019,trandolaprilat,
http://www.wikidata.org/entity/Q27089094,unoprostone isopropyl,
http://www.wikidata.org/entity/Q27089118,Valbenazine,tardive dyskinesia
http://www.wikidata.org/entity/Q27089148,vitamin D3,
http://www.wikidata.org/entity/Q27094615,Kanamycin A,
http://www.wikidata.org/entity/Q27104192,ciclopirox olamine,candidiasis
http://www.wikidata.org/entity/Q27104192,ciclopirox olamine,onychomycosis
http://www.wikidata.org/entity/Q27104192,ciclopirox olamine,pityriasis versicolor
http://www.wikidata.org/entity/Q27104192,ciclopirox olamine,tinea pedis
http://www.wikidata.org/entity/Q27105722,alendronate sodium trihydrate,
http://www.wikidata.org/entity/Q27106509,eseridine,indigestion
http://www.wikidata.org/entity/Q27108401,testosterone cypionate,
http://www.wikidata.org/entity/Q27108402,testosterone enanthate,
http://www.wikidata.org/entity/Q27108523,vecuronium bromide,
http://www.wikidata.org/entity/Q27135598,S-adenosyl-L-methioninate (deprotonated carboxy group),
http://www.wikidata.org/entity/Q27137070,Estramustine phosphate,
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,leukemia
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,acute myeloid leukemia
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,acute leukemia
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,chronic lymphocytic leukemia
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,chronic leukemia
http://www.wikidata.org/entity/Q27139135,dasatinib monohydrate,lymphoblastic leukemia
http://www.wikidata.org/entity/Q27155409,Emicizumab,
http://www.wikidata.org/entity/Q27236086,voxilaprevir,
http://www.wikidata.org/entity/Q27252023,telatinib,
http://www.wikidata.org/entity/Q27252228,vaborbactam,urinary tract infection
http://www.wikidata.org/entity/Q27254463,savolitinib,
http://www.wikidata.org/entity/Q27257213,avatrombopag,
http://www.wikidata.org/entity/Q27257266,cupric chloride Cu-64,
http://www.wikidata.org/entity/Q27258707,flomoxef sodium,
http://www.wikidata.org/entity/Q27261755,latamoxef disodium,
http://www.wikidata.org/entity/Q27265085,ilorasertib,
http://www.wikidata.org/entity/Q27265116,lusutrombopag,thrombocytopenia
http://www.wikidata.org/entity/Q27270325,somapacitan,
http://www.wikidata.org/entity/Q27270371,telotristat ethyl,carcinoid syndrome
http://www.wikidata.org/entity/Q27270371,telotristat ethyl,carcinoid tumor
http://www.wikidata.org/entity/Q27270371,telotristat ethyl,small intestine carcinoid neuroendocrine tumor
http://www.wikidata.org/entity/Q27270406,bictegravir,
http://www.wikidata.org/entity/Q27270940,tezacaftor,
http://www.wikidata.org/entity/Q27272627,MK-0752,
http://www.wikidata.org/entity/Q27273787,ibrexafungerp,
http://www.wikidata.org/entity/Q27274954,damoctocog alfa pegol,
http://www.wikidata.org/entity/Q27276699,ar-42,
http://www.wikidata.org/entity/Q27278649,revefenacin,
http://www.wikidata.org/entity/Q27278834,methylprednisolone suleptanate,
http://www.wikidata.org/entity/Q27280492,latanoprostene bunod,open-angle glaucoma
http://www.wikidata.org/entity/Q27280492,latanoprostene bunod,ocular hypertension
http://www.wikidata.org/entity/Q27281282,bazedoxifene acetate,
http://www.wikidata.org/entity/Q27281552,betaine hydrochloride,
http://www.wikidata.org/entity/Q27284634,pegvaliase,
http://www.wikidata.org/entity/Q27285013,debio-1347,
http://www.wikidata.org/entity/Q27285820,lorlatinib,
http://www.wikidata.org/entity/Q27287092,onalespib,
http://www.wikidata.org/entity/Q27287118,ro-5045337,
http://www.wikidata.org/entity/Q27287577,levomethadyl,opiate dependence
http://www.wikidata.org/entity/Q27290042,yttrium chloride y-90,
http://www.wikidata.org/entity/Q27290341,apimostinel,
http://www.wikidata.org/entity/Q27292390,netarsudil,
http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,arterial hypertension
http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,pain
http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,glaucoma
http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,oppositional defiant disorder
http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,opiate dependence
http://www.wikidata.org/entity/Q27294690,safinamide mesylate,
http://www.wikidata.org/entity/Q27430123,Ferumoxytol,
http://www.wikidata.org/entity/Q27453625,dovitinib,
http://www.wikidata.org/entity/Q27461267,"4-[(1R,2S)-1-ethyl-2-(4-hydroxyphenyl)butyl]phenol",
http://www.wikidata.org/entity/Q27461938,azd-9496,
http://www.wikidata.org/entity/Q27863114,testosterone,
http://www.wikidata.org/entity/Q27891518,"(E)-4,4'-stilbenediol",
http://www.wikidata.org/entity/Q27891699,(E)-olopatadine,
http://www.wikidata.org/entity/Q27895417,ivosidenib,
http://www.wikidata.org/entity/Q27895847,thioguanine hydrate,acute myeloid leukemia
http://www.wikidata.org/entity/Q27895847,thioguanine hydrate,chronic myeloid leukemia
http://www.wikidata.org/entity/Q27895847,thioguanine hydrate,acropustulosis
http://www.wikidata.org/entity/Q27895847,thioguanine hydrate,Acute basophilic leukemia
http://www.wikidata.org/entity/Q27895847,thioguanine hydrate,Acute eosinophilic leukemia
http://www.wikidata.org/entity/Q27896182,ceralasertib,
http://www.wikidata.org/entity/Q28086552,(−)-nicotine,ulcerative colitis
http://www.wikidata.org/entity/Q28086552,(−)-nicotine,nicotine dependence
http://www.wikidata.org/entity/Q28163574,ethinylestradiol/levonorgestrel,
http://www.wikidata.org/entity/Q28163580,Dopamine,
http://www.wikidata.org/entity/Q28163586,epinephrine,
http://www.wikidata.org/entity/Q28163592,Ethambutol/isoniazid,
http://www.wikidata.org/entity/Q28163596,Isoniazid/rifampicin,
http://www.wikidata.org/entity/Q28163599,Ethambutol/isoniazid/rifampicin,
http://www.wikidata.org/entity/Q28163603,Ethambutol/isoniazid/pyrazinamide/rifampicin,
http://www.wikidata.org/entity/Q28163606,Lamivudine/nevirapine/stavudine,
http://www.wikidata.org/entity/Q28163611,Lamivudine/nevirapine/zidovudine,
http://www.wikidata.org/entity/Q28163615,estradiol cypionate/medroxyprogesterone acetate,
http://www.wikidata.org/entity/Q28163619,Artesunate/mefloquine,
http://www.wikidata.org/entity/Q28163625,Ferrous salt/folic acid,
http://www.wikidata.org/entity/Q28163629,glucagon,
http://www.wikidata.org/entity/Q28163634,progesterone vaginal ring,
http://www.wikidata.org/entity/Q28163637,Dextran 70,
http://www.wikidata.org/entity/Q28163641,Pulmonary surfactant,
http://www.wikidata.org/entity/Q28163645,Anti-tetanus immunoglobulin,tetanus
http://www.wikidata.org/entity/Q28208734,Enclomifene,
http://www.wikidata.org/entity/Q28208887,mometasone,rhinitis
http://www.wikidata.org/entity/Q28208887,mometasone,sinusitis
http://www.wikidata.org/entity/Q28208887,mometasone,seasonal allergic rhinitis
http://www.wikidata.org/entity/Q28208887,mometasone,nasal polyps
http://www.wikidata.org/entity/Q28208887,mometasone,paranasal sinus disease
http://www.wikidata.org/entity/Q28208946,Rociletinib,
http://www.wikidata.org/entity/Q28209015,brazikumab,
http://www.wikidata.org/entity/Q28209017,erenumab,migraine disorder
http://www.wikidata.org/entity/Q28209424,estradiol/progesterone,
http://www.wikidata.org/entity/Q28209583,tislelizumab,
http://www.wikidata.org/entity/Q28209704,ethinylestradiol/norelgestromin,
http://www.wikidata.org/entity/Q28209706,ethinylestradiol/etonogestrel,
http://www.wikidata.org/entity/Q28209707,mestranol/norethisterone,
http://www.wikidata.org/entity/Q28209867,Merestinib,
http://www.wikidata.org/entity/Q28209889,emapalumab,
http://www.wikidata.org/entity/Q28453483,Potassium chloride,
http://www.wikidata.org/entity/Q28453488,medical use of acetic acid,
http://www.wikidata.org/entity/Q28453531,Fluorescein,
http://www.wikidata.org/entity/Q28559278,Plecanatide,constipation
http://www.wikidata.org/entity/Q28816121,Trabedersen,
http://www.wikidata.org/entity/Q28851735,adefovir dipivoxil,
http://www.wikidata.org/entity/Q28852241,corifollitropin alfa,
http://www.wikidata.org/entity/Q28852342,tasonermin,
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,osteoporosis
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,renal cell carcinoma
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,hypercalcemia
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,kidney cancer
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,bone disease
http://www.wikidata.org/entity/Q28852343,zoledronic acid monohydrate,postmenopausal osteoporosis
http://www.wikidata.org/entity/Q28852345,autologous cultured chondrocytes,
http://www.wikidata.org/entity/Q28852357,protein c concentrate (human),
http://www.wikidata.org/entity/Q28852415,eptotermin alfa,
http://www.wikidata.org/entity/Q28852421,fibrinogen human,
http://www.wikidata.org/entity/Q28852422,antithrombin alfa,
http://www.wikidata.org/entity/Q28852424,human immunoglobulin g,
http://www.wikidata.org/entity/Q28852425,epoetin delta,
http://www.wikidata.org/entity/Q28852429,efmoroctocog alfa,
http://www.wikidata.org/entity/Q28852431,dibotermin alfa,
http://www.wikidata.org/entity/Q28852434,coagulation factor ix recombinant human,
http://www.wikidata.org/entity/Q28852443,epoetin theta,
http://www.wikidata.org/entity/Q28852444,desirudin,
http://www.wikidata.org/entity/Q28852447,mangafodipir trisodium,
http://www.wikidata.org/entity/Q28855911,Colistimethate Sodium,
http://www.wikidata.org/entity/Q28856101,canagliflozin / metformin hydrochloride,
http://www.wikidata.org/entity/Q28856123,dalbavancin hydrochloride,
http://www.wikidata.org/entity/Q28856135,dapagliflozin / metformin,
http://www.wikidata.org/entity/Q28856155,eftrenonacog alfa,
http://www.wikidata.org/entity/Q28856418,rosiglitazone / metformin,
http://www.wikidata.org/entity/Q28856450,sevelamer carbonate,
http://www.wikidata.org/entity/Q28856464,sevelamer hydrochloride,
http://www.wikidata.org/entity/Q28856481,"antihemophilic factor porcine, b-domain truncated recombinant",
http://www.wikidata.org/entity/Q28859529,memantine / donepezil,
http://www.wikidata.org/entity/Q28859576,ketorolac / phenylephrine,
http://www.wikidata.org/entity/Q28859577,nomegestrol acetate / estradiol,
http://www.wikidata.org/entity/Q28859597,alogliptin / metformin,
http://www.wikidata.org/entity/Q28859598,linagliptin / metformin,
http://www.wikidata.org/entity/Q28859599,empagliflozin / metformin,
http://www.wikidata.org/entity/Q28859600,ceftolozane / tazobactam,
http://www.wikidata.org/entity/Q28859601,alendronate sodium trihydrate / colecalciferol,
http://www.wikidata.org/entity/Q28859602,clopidogrel / acetylsalicylic acid,
http://www.wikidata.org/entity/Q28859603,alendronic acid / colecalciferol,
http://www.wikidata.org/entity/Q28859604,vildagliptin / metformin,
http://www.wikidata.org/entity/Q28859605,budesonide / salmeterol,
http://www.wikidata.org/entity/Q28859607,irbesartan / hydrochlorothiazide,arterial hypertension
http://www.wikidata.org/entity/Q28859608,norelgestromin / ethinyl estradiol,
http://www.wikidata.org/entity/Q28859611,desloratadine / pseudophedrine sulphate,
http://www.wikidata.org/entity/Q28859612,emtricitabine / rilpivirine / tenofovir alafenamide,
http://www.wikidata.org/entity/Q28859613,follitropin alfa / lutropin alfa,
http://www.wikidata.org/entity/Q28859614,atazanavir / cobicistat,
http://www.wikidata.org/entity/Q28859615,fenofibrate / simvastatin,
http://www.wikidata.org/entity/Q28859617,laropiprant / nicotinic acid,
http://www.wikidata.org/entity/Q28859618,rosiglitazone / glimepiride,
http://www.wikidata.org/entity/Q28859619,brinzolamide / timolol,
http://www.wikidata.org/entity/Q28859621,brinzolamide / brimonidine tartrate,
http://www.wikidata.org/entity/Q28859622,darunavir / cobicistat,
http://www.wikidata.org/entity/Q28859623,emtricitabine / tenofovir alafenamide,
http://www.wikidata.org/entity/Q28859624,metformin / saxagliptin,
http://www.wikidata.org/entity/Q28859628,bimatoprost / timolol,
http://www.wikidata.org/entity/Q28859630,fluticasone furoate / vilanterol trifenatate,
http://www.wikidata.org/entity/Q28859632,fenofibrate / pravastatin,
http://www.wikidata.org/entity/Q28859633,pioglitazone / glimepiride,
http://www.wikidata.org/entity/Q28859634,amlodipine / valsartan / hydrochlorothiazide,
http://www.wikidata.org/entity/Q28859635,travoprost / timolol,
http://www.wikidata.org/entity/Q28859636,alogliptin / pioglitazone,
http://www.wikidata.org/entity/Q28859653,lamivudine / raltegravir,
http://www.wikidata.org/entity/Q28859656,elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide,
http://www.wikidata.org/entity/Q28859657,aliskiren / hydrochlorothiazide,
http://www.wikidata.org/entity/Q28859658,insulin aspart / insulin degludec,
http://www.wikidata.org/entity/Q28859659,telmisartan / amlodipine,
http://www.wikidata.org/entity/Q28859737,japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),
http://www.wikidata.org/entity/Q28859738,hepatitis b virus hbsag surface protein antigen,
http://www.wikidata.org/entity/Q28859739,coagulation factor ix human,
http://www.wikidata.org/entity/Q28859740,coagulation factor x human,
http://www.wikidata.org/entity/Q28859741,varicella-zoster virus strain oka/merck live antigen,
http://www.wikidata.org/entity/Q28859742,albutrepenonacog alfa,
http://www.wikidata.org/entity/Q28868720,glecaprevir,
http://www.wikidata.org/entity/Q29006509,Stelara,
http://www.wikidata.org/entity/Q29053744,liquid water,
http://www.wikidata.org/entity/Q1747559,phenelzine,neurotic disorder
http://www.wikidata.org/entity/Q1749609,oxaprozin,osteoarthritis
http://www.wikidata.org/entity/Q1749609,oxaprozin,rheumatoid arthritis
http://www.wikidata.org/entity/Q1749609,oxaprozin,juvenile rheumatoid arthritis
http://www.wikidata.org/entity/Q1752915,trifluoperazine,schizophrenia
http://www.wikidata.org/entity/Q1752915,trifluoperazine,schizophreniform disorder
http://www.wikidata.org/entity/Q1758380,tobramycin,pneumonia
http://www.wikidata.org/entity/Q1758380,tobramycin,bronchiectasis
http://www.wikidata.org/entity/Q1758380,tobramycin,staphylococcal infection
http://www.wikidata.org/entity/Q1758380,tobramycin,conjunctivitis
