subject,predicate,object
" ""rheumatoid arthritis"" ",Symptom," ""chronic secondary musculoskeletal pain"" "
" ""Still's disease"" ",Symptom," ""chronic secondary musculoskeletal pain"" "
" ""autoimmune thyroiditis"" ",Symptom," ""chronic secondary musculoskeletal pain"" "
" ""ankylosing spondylitis"" ",Symptom," ""chronic secondary musculoskeletal pain"" "
" ""Q fever"" ",Symptom," ""chronic secondary musculoskeletal pain"" "
" ""bipolar disorder"" ",Symptom," ""delusion"" "
" ""delusional disorder"" ",Symptom," ""delusion"" "
" ""typhoid fever"" ",Symptom," ""delusion"" "
" ""amentia"" ",Symptom," ""delusion"" "
" ""GRACILE syndrome"" ",Symptom," ""liver cirrhosis"" "
" ""cystic fibrosis"" ",Symptom," ""liver cirrhosis"" "
" ""hepatitis C"" ",Symptom," ""liver cirrhosis"" "
" ""NGLY1-deficiency"" ",Symptom," ""speech disorder"" "
" ""cerebral palsy"" ",Symptom," ""speech disorder"" "
" ""amentia"" ",Symptom," ""disorientation"" "
" ""amebiasis"" ",Symptom," ""raspberry jelly stool"" "
" ""cyclosporiasis"" ",Symptom," ""dehydration"" "
" ""norovirus infection"" ",Symptom," ""dehydration"" "
" ""gastroenteritis"" ",Symptom," ""dehydration"" "
" ""cryptosporidiosis"" ",Symptom," ""dehydration"" "
" ""cystoisosporiasis"" ",Symptom," ""dehydration"" "
" ""cholera"" ",Symptom," ""dehydration"" "
" ""chikungunya"" ",Symptom," ""neurological disorder"" "
" ""toxoplasmosis"" ",Symptom," ""encephalitis"" "
" ""West Nile fever"" ",Symptom," ""encephalitis"" "
" ""yellow fever"" ",Symptom," ""encephalitis"" "
" ""pentalogy of Cantrell"" ",Symptom," ""Ectopia cordis"" "
" ""West Nile fever"" ",Symptom," ""meningoencephalitis"" "
" ""Behçet's disease"" ",Symptom," ""meningoencephalitis"" "
" ""Lyme disease"" ",Symptom," ""meningoencephalitis"" "
" ""leprosy"" ",Symptom," ""keratitis"" "
" ""mercury poisoning"" ",Symptom," ""irritation"" "
" ""Williams-Beuren syndrome"" ",Symptom," ""supravalvular aortic stenosis"" "
" ""myostatin-related muscle hypertrophy"" ",Symptom," ""muscle hypertrophy"" "
" ""NGLY1-deficiency"" ",Symptom," ""Joint hypermobility"" "
" ""NGLY1-deficiency"" ",Symptom," ""functional motor deficit"" "
" ""dermatomyositis"" ",Symptom," ""muscle weakness"" "
" ""immune-mediated necrotizing myopathy"" ",Symptom," ""muscle weakness"" "
" ""Addison's disease"" ",Symptom," ""muscle weakness"" "
" ""cystic fibrosis"" ",Symptom," ""muscle weakness"" "
" ""Duchenne muscular dystrophy"" ",Symptom," ""muscle weakness"" "
" ""Emery-Dreifuss muscular dystrophy"" ",Symptom," ""muscle weakness"" "
" ""facioscapulohumeral muscular dystrophy"" ",Symptom," ""muscle weakness"" "
" ""myotonic dystrophy"" ",Symptom," ""muscle weakness"" "
" ""Charcot–Marie–Tooth disease"" ",Symptom," ""muscle weakness"" "
" ""hypokalemic periodic paralysis"" ",Symptom," ""muscle weakness"" "
" ""poliomyelitis"" ",Symptom," ""muscle weakness"" "
" ""polymyositis"" ",Symptom," ""muscle weakness"" "
" ""limb-girdle muscular dystrophy"" ",Symptom," ""muscle weakness"" "
" ""inclusion body myositis"" ",Symptom," ""muscle weakness"" "
" ""steroid myopathy"" ",Symptom," ""muscle weakness"" "
" ""Becker muscular dystrophy"" ",Symptom," ""muscle weakness"" "
" ""hyperkalemic periodic paralysis"" ",Symptom," ""muscle weakness"" "
" ""botulism"" ",Symptom," ""muscle weakness"" "
" ""Alzheimer's disease"" ",Symptom," ""challenges in planning or solving problems"" "
" ""bipolar disorder"" ",Symptom," ""mood swing"" "
" ""ornithosis"" ",Symptom," ""mood swing"" "
" ""poliomyelitis"" ",Symptom," ""paresis"" "
" ""amebiasis"" ",Symptom," ""rectal tenesmus"" "
" ""Crohn's disease"" ",Symptom," ""rectal tenesmus"" "
" ""shigellosis"" ",Symptom," ""rectal tenesmus"" "
" ""respiratory syncytial virus infectious disease"" ",Symptom," ""cyanosis"" "
" ""cystic fibrosis"" ",Symptom," ""cyanosis"" "
" ""acute respiratory distress syndrome"" ",Symptom," ""cyanosis"" "
" ""cholera"" ",Symptom," ""cyanosis"" "
" ""yellow fever"" ",Symptom," ""cyanosis"" "
" ""hyperandrogenism"" ",Symptom," ""amenorrhea"" "
" ""type-1 diabetes"" ",Symptom," ""polyuria"" "
" ""type-2 diabetes"" ",Symptom," ""polyuria"" "
" ""polyuric-polydipsic syndrome"" ",Symptom," ""polyuria"" "
" ""typhoid fever"" ",Symptom," ""continuous fever"" "
" ""brucellosis"" ",Symptom," ""continuous fever"" "
" ""Trousseau's syndrome"" ",Symptom," ""thrombophlebitis migrans"" "
" ""spinal stenosis"" ",Symptom," ""obdormition"" "
" ""malignant hyperthermia"" ",Symptom," ""hypercapnia"" "
" ""chronic fatigue syndrome"" ",Symptom," ""Post-exertional malaise"" "
" ""frontotemporal dementia"" ",Symptom," ""nominal aphasia"" "
" ""ehrlichiosis"" ",Symptom," ""myalgia"" "
" ""dracunculiasis"" ",Symptom," ""myalgia"" "
" ""Marburg virus disease"" ",Symptom," ""myalgia"" "
" ""premenstrual syndrome"" ",Symptom," ""myalgia"" "
" ""ornithosis"" ",Symptom," ""myalgia"" "
" ""tick-borne encephalitis"" ",Symptom," ""myalgia"" "
" ""dengue fever"" ",Symptom," ""myalgia"" "
" ""plague"" ",Symptom," ""myalgia"" "
" ""babesiosis"" ",Symptom," ""myalgia"" "
" ""trichinosis"" ",Symptom," ""myalgia"" "
" ""chronic fatigue syndrome"" ",Symptom," ""myalgia"" "
" ""chikungunya"" ",Symptom," ""myalgia"" "
" ""hantavirus pulmonary syndrome"" ",Symptom," ""myalgia"" "
" ""leptospirosis"" ",Symptom," ""myalgia"" "
" ""West Nile fever"" ",Symptom," ""myalgia"" "
" ""monkeypox"" ",Symptom," ""myalgia"" "
" ""legionnaires' disease"" ",Symptom," ""myalgia"" "
" ""brucellosis"" ",Symptom," ""myalgia"" "
" ""Lassa fever"" ",Symptom," ""myalgia"" "
" ""Still's disease"" ",Symptom," ""myalgia"" "
" ""Lyme disease"" ",Symptom," ""myalgia"" "
" ""Barmah Forest virus disease"" ",Symptom," ""myalgia"" "
" ""brain cancer"" ",Symptom," ""sciatica"" "
" ""NGLY1-deficiency"" ",Symptom," ""osteopenia"" "
" ""NGLY1-deficiency"" ",Symptom," ""Mixed demyelinating and axonal polyneuropathy"" "
" ""frontotemporal dementia"" ",Symptom," ""change"" "
" ""NGLY1-deficiency"" ",Symptom," ""meibomian cyst"" "
" ""cholera"" ",Symptom," ""hypovolemia"" "
" ""anticholinergic toxidrome"" ",Symptom," ""hyperopia"" "
" ""Toluene toxicity"" ",Symptom," ""hepatotoxicity"" "
" ""yellow fever"" ",Symptom," ""Ferrari sign"" "
" ""pentalogy of Cantrell"" ",Symptom," ""diaphragmatic hernia"" "
" ""GRACILE syndrome"" ",Symptom," ""hearing loss"" "
" ""facioscapulohumeral muscular dystrophy"" ",Symptom," ""hearing loss"" "
" ""Faroe SUCLA2 related disease"" ",Symptom," ""hearing loss"" "
" ""Lassa fever"" ",Symptom," ""hearing loss"" "
" ""cytomegaloviral disease"" ",Symptom," ""holoprosencephaly"" "
" ""Antley-Bixler syndrome"" ",Symptom," ""craniosynostosis"" "
" ""Saethre-Chotzen syndrome"" ",Symptom," ""craniosynostosis"" "
" ""rabies"" ",Symptom," ""paresthesia"" "
" ""leprosy"" ",Symptom," ""paresthesia"" "
" ""Toluene toxicity"" ",Symptom," ""paresthesia"" "
" ""Lyme disease"" ",Symptom," ""paresthesia"" "
" ""mercury poisoning"" ",Symptom," ""irritant dermatitis"" "
" ""sepsis"" ",Symptom," ""remittent fever"" "
" ""adult-onset Still's disease"" ",Symptom," ""remittent fever"" "
" ""bipolar disorder"" ",Symptom," ""insomnia"" "
" ""ornithosis"" ",Symptom," ""insomnia"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""insomnia"" "
" ""brain cancer"" ",Symptom," ""insomnia"" "
" ""rabies"" ",Symptom," ""insomnia"" "
" ""typhoid fever"" ",Symptom," ""insomnia"" "
" ""mercury poisoning"" ",Symptom," ""insomnia"" "
" ""Toluene toxicity"" ",Symptom," ""insomnia"" "
" ""NGLY1-deficiency"" ",Symptom," ""Abnormal brain imaging"" "
" ""Huntington disease"" ",Symptom," ""choreatic disease"" "
" ""Marfan syndrome"" ",Symptom," ""dolichostenomelia"" "
" ""cytomegaloviral disease"" ",Symptom," ""retinitis"" "
" ""cystic fibrosis"" ",Symptom," ""peptic ulcer disease"" "
" ""NGLY1-deficiency"" ",Symptom," ""strabismus"" "
" ""NGLY1-deficiency"" ",Symptom," ""disability affecting intellectual abilities"" "
" ""trichuriasis"" ",Symptom," ""hypochromic anemia"" "
" ""Ancylostoma duodenale ancylostomiasis"" ",Symptom," ""hypochromic anemia"" "
" ""pneumonia"" ",Symptom," ""snoring"" "
" ""vestibular neuronitis"" ",Symptom," ""nystagmus"" "
" ""achromatopsia"" ",Symptom," ""nystagmus"" "
" ""Knobloch syndrome"" ",Symptom," ""nystagmus"" "
" ""filarial elephantiasis"" ",Symptom," ""elephantiasis"" "
" ""Brugia malayi filariasis"" ",Symptom," ""elephantiasis"" "
" ""NGLY1-deficiency"" ",Symptom," ""Decreased CSF albumin"" "
" ""von Willebrand's disease"" ",Symptom," ""gastrointestinal bleeding"" "
" ""typhoid fever"" ",Symptom," ""gastrointestinal bleeding"" "
" ""vitamin B12 deficiency"" ",Symptom," ""memory loss"" "
" ""punctate epithelial keratoconjunctivitis"" ",Symptom," ""Punctate epithelial erosions"" "
" ""croup"" ",Symptom," ""hoarseness"" "
" ""Marburg virus disease"" ",Symptom," ""hyperaemia"" "
" ""plague"" ",Symptom," ""hyperaemia"" "
" ""yellow fever"" ",Symptom," ""hyperaemia"" "
" ""Lassa fever"" ",Symptom," ""hyperaemia"" "
" ""Marfan syndrome"" ",Symptom," ""pectus carinatum"" "
" ""African trypanosomiasis"" ",Symptom," ""sleep disorder"" "
" ""jet lag"" ",Symptom," ""sleep disorder"" "
" ""giardiasis"" ",Symptom," ""sleep disorder"" "
" ""fibromyalgia"" ",Symptom," ""sleep disorder"" "
" ""leprosy"" ",Symptom," ""contracture"" "
" ""urinary tract infection"" ",Symptom," ""dysuria"" "
" ""diphtheria"" ",Symptom," ""swelling"" "
" ""mumps"" ",Symptom," ""swelling"" "
" ""May–Thurner syndrome"" ",Symptom," ""swelling"" "
" ""African trypanosomiasis"" ",Symptom," ""swelling"" "
" ""lupus erythematosus"" ",Symptom," ""swelling"" "
" ""yellow fever"" ",Symptom," ""swelling"" "
" ""gout"" ",Symptom," ""swelling"" "
" ""Nevus comedonicus syndrome"" ",Symptom," ""Nevus comedonicus"" "
" ""Marburg virus disease"" ",Symptom," ""nosebleed"" "
" ""von Willebrand's disease"" ",Symptom," ""nosebleed"" "
" ""leprosy"" ",Symptom," ""nosebleed"" "
" ""Evans' syndrome"" ",Symptom," ""nosebleed"" "
" ""Alzheimer's disease"" ",Symptom," ""problems with words in speaking or writing"" "
" ""NGLY1-deficiency"" ",Symptom," ""Decreased reflexes"" "
" ""NGLY1-deficiency"" ",Symptom," ""corneal neovascularization"" "
" ""Peters plus syndrome"" ",Symptom," ""anterior segment mesenchymal dysgenesis"" "
" ""catatonic schizophrenia"" ",Symptom," ""catatonic excitement"" "
" ""Hajdu-Cheney syndrome"" ",Symptom," ""acroosteolysis"" "
" ""botulism"" ",Symptom," ""tympanites"" "
" ""frontotemporal dementia"" ",Symptom," ""behavioral disorder"" "
" ""botulism"" ",Symptom," ""urinary retention"" "
" ""onchocerciasis"" ",Symptom," ""nodule"" "
" ""Behçet's disease"" ",Symptom," ""pericarditis"" "
" ""primary amebic meningoencephalitis"" ",Symptom," ""meningism signs"" "
" ""granulomatous amebic encephalitis"" ",Symptom," ""meningism signs"" "
" ""ornithosis"" ",Symptom," ""meningism signs"" "
" ""tick-borne encephalitis"" ",Symptom," ""meningism signs"" "
" ""poliomyelitis"" ",Symptom," ""meningism signs"" "
" ""West Nile fever"" ",Symptom," ""meningism signs"" "
" ""NGLY1-deficiency"" ",Symptom," ""Abnormality of retinal pigmentation"" "
" ""GRACILE syndrome"" ",Symptom," ""increased serum ferritin"" "
" ""croup"" ",Symptom," ""stridor"" "
" ""NGLY1-deficiency"" ",Symptom," ""involuntary movements"" "
" ""cholera"" ",Symptom," ""discomfort"" "
" ""Evans' syndrome"" ",Symptom," ""bruise"" "
" ""mallet finger"" ",Symptom," ""bruise"" "
" ""major depressive disorders"" ",Symptom," ""executive dysfunction"" "
" ""attention deficit hyperactivity disorder"" ",Symptom," ""executive dysfunction"" "
" ""mental depression"" ",Symptom," ""executive dysfunction"" "
" ""X-linked cleft palate with or without ankyloglossia"" ",Symptom," ""ankyloglossia"" "
" ""cluster headache"" ",Symptom," ""tear secretion"" "
" ""Toluene toxicity"" ",Symptom," ""tear secretion"" "
" ""short QT syndrome"" ",Symptom," ""palpitation"" "
" ""mercury poisoning"" ",Symptom," ""indecision"" "
" ""Cannabinoid hyperemesis syndrome"" ",Symptom," ""Hyperemesis"" "
" ""Alagille syndrome"" ",Symptom," ""cholestasis facies"" "
" ""trichostrongyloidosis"" ",Symptom," ""constipation"" "
" ""enterobiasis"" ",Symptom," ""constipation"" "
" ""ornithosis"" ",Symptom," ""constipation"" "
" ""Crohn's disease"" ",Symptom," ""constipation"" "
" ""NGLY1-deficiency"" ",Symptom," ""constipation"" "
" ""diverticulitis"" ",Symptom," ""constipation"" "
" ""Clostridium difficile colitis"" ",Symptom," ""constipation"" "
" ""typhoid fever"" ",Symptom," ""constipation"" "
" ""paratyphoid fever"" ",Symptom," ""constipation"" "
" ""Taeniasis saginata"" ",Symptom," ""constipation"" "
" ""botulism"" ",Symptom," ""constipation"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""Brain fog"" "
" ""GRACILE syndrome"" ",Symptom," ""lactic acidosis"" "
" ""trichostrongyloidosis"" ",Symptom," ""asthenia"" "
" ""hymenolepiasis"" ",Symptom," ""asthenia"" "
" ""enterobiasis"" ",Symptom," ""asthenia"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""asthenia"" "
" ""acute lymphocytic leukemia"" ",Symptom," ""asthenia"" "
" ""mercury poisoning"" ",Symptom," ""asthenia"" "
" ""giardiasis"" ",Symptom," ""asthenia"" "
" ""Cerebral venous sinus thrombosis"" ",Symptom," ""asthenia"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""blurred vision"" "
" ""botulism"" ",Symptom," ""blurred vision"" "
" ""anticholinergic toxidrome"" ",Symptom," ""blurred vision"" "
" ""Chagas disease"" ",Symptom," ""megacolon"" "
" ""mercury poisoning"" ",Symptom," ""eye irritation"" "
" ""Toluene toxicity"" ",Symptom," ""eye irritation"" "
" ""mumps"" ",Symptom," ""epididymitis"" "
" ""obsessive-compulsive disorder"" ",Symptom," ""obsession"" "
" ""Excessive daytime sleepiness"" ",Symptom," ""somnolence"" "
" ""tick-borne encephalitis"" ",Symptom," ""somnolence"" "
" ""Nipah Virus Infection"" ",Symptom," ""somnolence"" "
" ""botulism"" ",Symptom," ""dysautonomia"" "
" ""Guillain–Barré Syndrome"" ",Symptom," ""ascending paralysis"" "
" ""chronic fatigue syndrome"" ",Symptom," ""lymph node"" "
" ""pancreatic cancer"" ",Symptom," ""Trousseau's syndrome"" "
" ""MORM syndrome"" ",Symptom," ""micropenis"" "
" ""hypochromic anemia"" ",Symptom," ""hypochromia"" "
" ""mercury poisoning"" ",Symptom," ""chronic kidney disease"" "
" ""Cushing ulcer"" ",Symptom," ""intracranial hypertension"" "
" ""NGLY1-deficiency"" ",Symptom," ""Decreased resting energy expenditure"" "
" ""Felty's syndrome"" ",Symptom," ""intermittent fever"" "
" ""sepsis"" ",Symptom," ""intermittent fever"" "
" ""malaria"" ",Symptom," ""intermittent fever"" "
" ""Brugia malayi filariasis"" ",Symptom," ""lymphangitis"" "
" ""Lyme disease"" ",Symptom," ""erythema chronicum migrans"" "
" ""Pearson syndrome"" ",Symptom," ""liver failure"" "
" ""Charcot–Marie–Tooth disease"" ",Symptom," ""hyporeflexia"" "
" ""blepharitis"" ",Symptom," ""inflammation"" "
" ""adenoma"" ",Symptom," ""inflammation"" "
" ""Still's disease"" ",Symptom," ""inflammation"" "
" ""aphantasia"" ",Symptom," ""nonexistence"" "
" ""plague"" ",Symptom," ""bubo"" "
" ""acrodermatitis enteropathica"" ",Symptom," ""cerebral cortical atrophy"" "
" ""Chagas disease"" ",Symptom," ""Romana's sign"" "
" ""sea-blue histiocyte syndrome"" ",Symptom," ""Sea-blue histiocytosis"" "
" ""mumps"" ",Symptom," ""xerostomia"" "
" ""Sjögren's syndrome"" ",Symptom," ""xerostomia"" "
" ""obsolete adenovirus infectious disease"" ",Symptom," ""xerostomia"" "
" ""botulism"" ",Symptom," ""xerostomia"" "
" ""anticholinergic toxidrome"" ",Symptom," ""xerostomia"" "
" ""tetany"" ",Symptom," ""tetanic contraction"" "
" ""mercury poisoning"" ",Symptom," ""Gastrointestinal distress"" "
" ""chronic fatigue syndrome"" ",Symptom," ""chronic widespread pain"" "
" ""Behçet's disease"" ",Symptom," ""chronic widespread pain"" "
" ""fibromyalgia"" ",Symptom," ""chronic widespread pain"" "
" ""mercury poisoning"" ",Symptom," ""pulmonary edema"" "
" ""Lassa fever"" ",Symptom," ""pulmonary edema"" "
" ""Ollier disease"" ",Symptom," ""enchondromatosis"" "
" ""primary amebic meningoencephalitis"" ",Symptom," ""ageusia"" "
" ""Alzheimer's disease"" ",Symptom," ""withdrawal from work or social activities"" "
" ""Adie syndrome"" ",Symptom," ""Pupillotonia"" "
" ""plague"" ",Symptom," ""shock"" "
" ""Evans' syndrome"" ",Symptom," ""petechia"" "
" ""Marburg virus disease"" ",Symptom," ""hematuria"" "
" ""Loin pain hematuria syndrome"" ",Symptom," ""hematuria"" "
" ""urinary tract infection"" ",Symptom," ""hematuria"" "
" ""nephritis"" ",Symptom," ""hematuria"" "
" ""anthracosis"" ",Symptom," ""black sputum"" "
" ""Alzheimer's disease"" ",Symptom," ""confusion with time and space"" "
" ""periodic limb movement disorder"" ",Symptom," ""periodic limb movement"" "
" ""plague"" ",Symptom," ""delirium"" "
" ""Excited delirium"" ",Symptom," ""delirium"" "
" ""acrodermatitis enteropathica"" ",Symptom," ""chronic diarrhea"" "
" ""Timothy syndrome"" ",Symptom," ""bradycardia"" "
" ""ornithosis"" ",Symptom," ""bradycardia"" "
" ""dengue fever"" ",Symptom," ""bradycardia"" "
" ""typhoid fever"" ",Symptom," ""bradycardia"" "
" ""yellow fever"" ",Symptom," ""bradycardia"" "
" ""Lassa fever"" ",Symptom," ""Q20076076"" "
" ""Hippocampal sclerosis"" ",Symptom," ""epileptic seizure"" "
" ""NGLY1-deficiency"" ",Symptom," ""epileptic seizure"" "
" ""amentia"" ",Symptom," ""amnesia"" "
" ""inappropriate ADH syndrome"" ",Symptom," ""hyponatremia"" "
" ""NGLY1-deficiency"" ",Symptom," ""esotropia"" "
" ""Klinefelter's syndrome"" ",Symptom," ""gynecomastia"" "
" ""Pearson syndrome"" ",Symptom," ""exocrine pancreatic insufficiency"" "
" ""Kallmann syndrome"" ",Symptom," ""anosmia"" "
" ""Parkinson's disease"" ",Symptom," ""spasticity"" "
" ""Toluene toxicity"" ",Symptom," ""euphoria"" "
" ""leprosy"" ",Symptom," ""perforation"" "
" ""vitamin B12 deficiency"" ",Symptom," ""glossitis"" "
" ""Sjögren's syndrome"" ",Symptom," ""dry eye syndrome"" "
" ""NGLY1-deficiency"" ",Symptom," ""corneal ulcer"" "
" ""Fabry disease"" ",Symptom," ""anhidrosis"" "
" ""peptic ulcer disease"" ",Symptom," ""epigastric pain"" "
" ""fatal familial insomnia"" ",Symptom," ""agrypnia excitata"" "
" ""delirium tremens"" ",Symptom," ""agrypnia excitata"" "
" ""spastic quadriplegia"" ",Symptom," ""quadrispasticity"" "
" ""nephritis"" ",Symptom," ""oliguria"" "
" ""cholera"" ",Symptom," ""oliguria"" "
" ""yellow fever"" ",Symptom," ""oliguria"" "
" ""anticholinergic toxidrome"" ",Symptom," ""oliguria"" "
" ""brain cancer"" ",Symptom," ""chronic pain"" "
" ""spinal cord injury"" ",Symptom," ""chronic pain"" "
" ""fibromyalgia"" ",Symptom," ""chronic pain"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""tunnel vision"" "
" ""O'nyong'nyong fever"" ",Symptom," ""polyarthritis"" "
" ""adult-onset Still's disease"" ",Symptom," ""polyarthritis"" "
" ""GRACILE syndrome"" ",Symptom," ""aminoaciduria"" "
" ""pneumonia"" ",Symptom," ""hemoptysis"" "
" ""plague"" ",Symptom," ""hemoptysis"" "
" ""lung cancer"" ",Symptom," ""hemoptysis"" "
" ""Behçet's disease"" ",Symptom," ""hemoptysis"" "
" ""tuberculosis"" ",Symptom," ""hemoptysis"" "
" ""NGLY1-deficiency"" ",Symptom," ""lagophthalmos"" "
" ""leprosy"" ",Symptom," ""lagophthalmos"" "
" ""Parkinson's disease"" ",Symptom," ""gait abnormality"" "
" ""male infertility"" ",Symptom," ""erectile dysfunction"" "
" ""neuroendocrine tumor"" ",Symptom," ""flushing"" "
" ""anticholinergic toxidrome"" ",Symptom," ""flushing"" "
" ""cytomegaloviral disease"" ",Symptom," ""coloboma"" "
" ""diverticulitis"" ",Symptom," ""melena"" "
" ""yellow fever"" ",Symptom," ""melena"" "
" ""peptic ulcer disease"" ",Symptom," ""melena"" "
" ""rabies"" ",Symptom," ""hypersalivation"" "
" ""catatonic schizophrenia"" ",Symptom," ""Pavlov's symptom"" "
" ""toxocariasis"" ",Symptom," ""blindness"" "
" ""facioscapulohumeral muscular dystrophy"" ",Symptom," ""blindness"" "
" ""uveal melanoma"" ",Symptom," ""blindness"" "
" ""cytomegaloviral disease"" ",Symptom," ""blindness"" "
" ""onchocerciasis"" ",Symptom," ""blindness"" "
" ""infantile parkinsonism-dystonia"" ",Symptom," ""dystonia"" "
" ""facioscapulohumeral muscular dystrophy"" ",Symptom," ""foot drop"" "
" ""Klinefelter's syndrome"" ",Symptom," ""azoospermia"" "
" ""cystic fibrosis"" ",Symptom," ""azoospermia"" "
" ""Postural orthostatic tachycardia syndrome"" ",Symptom," ""lightheadedness"" "
" ""ischaemic heart disease"" ",Symptom," ""lightheadedness"" "
